GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
02195	1.14	1.06	0.97	1.59	0.79	1	-2	0	2	0
02198	0.91	0.8	1.9	1.0	0.63	-5	-5	0	0	0
02220	0.74	0.64	1.9	0.99	0.66	-8	-13	1	4	0
02230	0.78	0.72	1.14	1.31	0.54	-2	-2	0	0	0
02240	1.43	1.38	1.77	1.81	0.46	17	10	1	8	-2
02261	1.3	1.18	1.85	1.59	1.46	18	5	1	10	2
02275	1.08	1.04	3.82	1.1	0.88	-2	-3	1	1	0
02282	1.52	1.17	0.0	2.16	0.39	0	0	0	2	-1
02290	1.52	1.27	4.84	1.58	0.55	23	3	1	19	0
04001	1.16	1.05	2.13	1.18	0.62	99	-1	4	94	1
04003	1.12	1.02	1.03	1.26	0.87	106	-22	15	115	-2
04005	0.7	0.51	0.65	1.0	0.39	49	-94	4	138	0
04007	1.2	0.91	1.51	1.47	2.04	34	-47	1	76	4
04009	1.26	0.98	1.92	1.55	1.33	95	6	3	85	1
04011	1.28	1.25	1.16	1.32	0.94	21	5	1	15	0
04012	1.14	0.98	2.14	1.19	1.07	9	-9	2	16	0
04013	0.94	0.77	1.1	1.16	0.73	-1111	-5181	622	3862	-415
04015	0.92	0.84	1.47	1.12	0.76	-203	-260	10	52	-5
04017	1.26	1.0	2.2	1.4	0.85	182	-24	8	203	-5
04019	0.88	0.72	1.2	1.04	0.59	-17	-887	166	771	-67
04021	1.03	0.92	1.13	1.18	0.83	205	-193	38	375	-15
04023	1.15	1.0	1.39	1.17	0.45	33	-6	2	41	-4
04025	0.91	0.82	0.98	1.22	0.75	-216	-295	3	89	-12
04027	1.2	1.05	1.39	1.25	0.89	374	0	21	357	-5
05001	1.1	1.0	1.29	2.21	0.29	11	-2	11	3	-1
05003	0.99	0.93	1.1	1.17	0.64	-24	-22	-2	1	-1
05005	0.94	0.91	4.14	1.09	1.5	-58	-62	4	-1	1
05007	1.0	0.92	1.42	1.2	1.1	48	-172	28	137	54
05009	1.05	1.03	2.79	1.18	0.8	-10	-16	3	4	0
05011	0.97	0.79	1.09	1.28	0.76	-5	-7	-4	6	0
05013	0.89	0.9	0.77	1.16	2.12	-8	-8	-2	2	0
05015	1.08	0.91	2.44	1.49	1.91	2	-26	1	23	4
05017	1.12	0.86	1.25	1.38	0.48	-5	-9	3	2	0
05019	0.7	0.6	0.82	1.36	0.78	-9	-14	1	3	0
05021	1.12	1.08	2.79	1.85	1.11	-4	-6	2	1	0
05023	0.94	0.94	1.46	1.25	0.22	-20	-19	1	2	-3
05025	0.89	0.86	1.02	1.42	0.6	-12	-12	0	1	0
05027	0.77	0.72	0.83	1.15	0.61	-13	-16	0	2	1
05029	1.04	1.01	1.2	1.19	1.03	-6	-12	3	3	0
05031	0.96	0.86	1.16	1.61	0.95	84	-51	97	35	2
05033	1.03	0.99	2.54	1.07	0.84	-21	-44	13	8	1
05035	1.14	0.96	1.23	1.55	1.42	52	-22	70	4	0
05037	1.06	1.04	1.12	1.32	0.88	6	-1	6	1	0
05039	0.93	0.88	0.96	1.41	0.36	-4	-3	-1	0	0
05041	1.1	0.93	1.2	1.36	1.71	11	-2	9	3	1
05043	0.77	0.7	0.84	1.2	0.56	-18	-17	-2	2	0
05045	0.77	0.73	0.78	1.45	0.57	-22	-81	26	30	3
05047	0.95	0.91	2.58	1.5	0.55	-15	-16	2	2	-2
05049	1.1	1.09	1.72	1.13	0.89	-13	-14	1	1	0
05051	0.92	0.79	1.29	1.77	0.61	-100	-177	39	42	-4
05053	0.9	0.87	1.11	1.71	0.59	-21	-25	1	3	0
05055	0.95	0.91	2.08	1.19	1.46	-30	-48	9	6	2
05057	1.14	0.97	1.24	1.49	0.82	24	-3	14	13	0
05059	0.88	0.78	1.34	1.61	0.8	-37	-51	10	4	0
05061	1.11	0.99	1.25	1.35	0.5	6	-8	4	11	0
05063	1.09	0.99	2.13	1.93	0.73	17	-8	8	18	-2
05065	1.0	0.97	3.55	1.27	0.7	-9	-13	1	2	0
05067	0.93	0.89	1.03	1.12	0.94	-12	-20	4	3	1
05069	0.95	0.89	0.97	1.51	0.83	-9	-41	24	7	1
05071	1.11	1.04	1.75	1.35	1.13	24	-2	5	18	4
05073	0.81	0.7	0.92	1.11	1.07	-13	-9	-4	0	0
05075	0.89	0.88	2.13	1.08	0.55	-7	-10	1	2	0
05077	1.12	0.95	1.26	0.75	0.78	-4	-8	4	1	0
05079	0.98	1.0	0.82	1.25	2.37	-9	-4	-6	1	0
05081	1.05	1.02	0.91	1.97	1.32	-5	-6	-5	5	0
05083	1.05	1.03	2.46	1.32	0.48	-8	-13	3	3	-1
05085	0.97	0.93	1.32	1.22	0.79	-15	-43	15	11	1
05087	1.22	1.15	2.28	1.52	1.84	17	6	3	7	1
05089	1.11	1.07	4.71	1.63	0.5	-6	-10	2	2	-1
05091	1.07	0.97	1.23	1.5	1.13	11	-23	25	8	1
05093	1.08	0.92	1.23	1.47	1.25	36	-17	49	3	0
05095	1.16	1.01	1.22	2.76	0.72	6	-1	3	3	0
05097	1.0	0.95	0.46	1.73	1.23	-14	-16	0	3	0
05099	1.04	0.97	1.01	2.21	0.2	-8	-10	-3	5	0
05101	1.0	1.0	2.53	0.75	0.18	-5	-6	1	0	0
05103	1.02	0.87	1.14	1.88	1.0	-15	-25	7	4	-1
05105	1.05	1.04	1.81	1.14	0.36	-9	-12	1	2	0
05107	1.19	1.06	1.23	1.99	1.58	31	0	29	2	0
05109	0.89	0.84	0.91	1.39	0.88	-17	-18	-1	2	-1
05111	1.05	1.01	1.28	1.51	0.55	-1	-10	6	3	0
05113	1.15	1.11	3.51	1.59	0.21	-1	-8	2	5	0
05115	0.92	0.84	1.27	1.45	0.6	6	-29	9	30	-4
05117	0.82	0.75	1.26	0.75	2.0	-14	-17	3	0	0
05119	0.95	0.83	1.01	1.6	0.76	37	-316	203	159	-8
05121	1.03	0.98	2.72	1.73	1.86	-4	-11	2	3	1
05123	1.29	1.07	1.4	1.5	1.64	43	-3	44	2	1
05125	0.92	0.89	1.02	1.36	0.53	-80	-137	30	29	-2
05127	1.0	0.96	2.33	1.13	1.09	-8	-11	1	2	0
05129	1.14	1.13	2.02	1.0	1.78	0	-1	1	1	0
05131	1.02	0.93	1.4	1.34	0.6	30	-66	38	73	-15
05133	1.22	0.94	2.03	1.51	1.46	19	-11	6	21	3
05135	0.96	0.95	2.03	0.89	1.36	-23	-24	2	0	-1
05137	1.0	0.98	1.81	1.36	0.46	2	1	0	2	-1
05139	1.11	1.04	1.14	1.86	0.7	5	-11	9	10	-3
05141	0.93	0.92	2.36	1.03	0.65	-16	-18	1	1	-1
05143	0.9	0.74	1.22	1.25	1.37	258	-68	58	183	84
05145	0.89	0.85	1.26	1.2	0.84	-37	-64	19	8	1
05147	0.91	0.85	0.9	3.83	0.34	-9	-8	-2	2	0
05149	1.08	0.95	2.17	1.43	0.5	-1	-21	3	18	-1
06001	0.78	0.73	0.77	1.0	0.69	-2004	-1151	-231	418	-1040
06003	0.48	0.23	0.0	0.79	0.0	-4	-3	0	-1	0
06005	0.96	0.91	1.97	1.07	0.93	-35	-45	2	9	0
06007	0.8	0.74	1.09	0.97	0.77	15	-130	22	100	23
06009	0.89	0.89	1.11	0.9	0.64	-77	-71	1	-4	-3
06011	1.18	0.85	1.56	1.33	0.48	32	-10	2	42	-2
06013	0.87	0.84	0.84	1.06	0.7	-1826	-1301	-131	383	-777
06015	1.08	0.92	2.02	1.41	1.08	14	-13	2	25	0
06017	0.85	0.82	1.3	1.01	0.73	-390	-358	5	8	-45
06019	1.14	0.89	1.11	1.31	0.93	2047	-277	154	1987	183
06021	1.14	0.98	1.31	1.29	1.22	45	2	1	40	2
06023	0.78	0.68	1.02	1.09	0.78	24	-98	16	100	6
06025	1.34	1.18	1.19	1.38	0.7	493	10	5	486	-8
06027	1.09	0.91	2.04	1.32	0.79	0	-16	2	14	0
06029	1.18	0.97	1.22	1.34	0.78	1954	-73	194	1924	-91
06031	1.21	1.0	1.22	1.36	0.81	419	35	36	352	-5
06033	1.14	0.91	1.94	1.6	1.55	-2	-79	11	63	3
06035	1.11	0.98	1.42	1.49	1.44	7	-14	3	17	2
06037	0.83	0.67	0.73	0.96	0.7	-9989	-6440	-1641	2218	-4126
06039	1.05	0.74	0.47	1.28	0.8	153	-138	-45	344	-8
06041	0.9	0.81	0.79	1.33	0.69	-857	-804	-16	66	-103
06043	0.9	0.89	1.01	0.98	0.69	-16	-19	1	2	0
06045	1.06	0.84	1.39	1.45	0.77	7	-91	5	101	-8
06047	1.15	0.89	1.14	1.3	0.89	536	-89	29	570	25
06049	1.08	1.1	1.12	1.08	0.68	2	3	0	-1	0
06051	0.73	0.52	0.78	1.17	0.21	-19	-20	0	2	-2
06053	1.1	0.75	0.84	1.33	0.56	612	-240	11	958	-118
06055	0.79	0.65	0.79	1.05	0.46	-257	-255	-1	64	-65
06057	0.87	0.82	1.22	1.19	0.7	-125	-141	3	19	-6
06059	0.85	0.74	0.84	1.04	0.75	-4879	-3520	-53	862	-2169
06061	0.89	0.86	1.0	1.09	0.75	-686	-629	5	72	-134
06063	1.07	1.02	0.6	1.42	0.91	8	-1	1	7	1
06065	0.96	0.84	0.92	1.07	0.73	78	-1424	-30	2015	-483
06067	0.93	0.83	1.03	1.16	0.79	-115	-1005	236	902	-248
06069	1.02	0.82	1.23	1.13	0.59	4	-56	2	68	-10
06071	1.01	0.9	1.02	1.08	0.85	1481	-637	231	2156	-269
06073	0.89	0.81	0.98	1.07	0.67	-532	-1562	337	1831	-1138
06075	0.56	0.54	0.75	0.82	0.46	-1636	-616	0	76	-1095
06077	1.04	0.9	1.08	1.26	0.76	478	-322	78	886	-164
06079	0.75	0.65	0.95	1.02	0.53	-162	-254	6	115	-29
06081	0.83	0.88	1.02	0.96	0.69	-1234	-685	12	58	-618
06083	0.89	0.6	0.65	1.25	0.42	336	-327	2	709	-48
06085	0.86	0.83	0.85	1.06	0.76	-2235	-1265	19	668	-1657
06087	0.74	0.52	0.68	1.16	0.32	-288	-515	1	291	-65
06089	1.0	0.95	1.68	1.17	0.98	-1	-88	22	57	8
06091	1.18	1.04	2.56	1.61	3.04	-2	-3	0	1	0
06093	1.06	0.91	1.41	1.47	1.51	-7	-38	2	25	4
06095	0.92	0.85	0.95	1.17	0.71	-139	-253	20	278	-184
06097	0.81	0.69	0.87	1.06	0.63	-724	-831	14	203	-111
06099	1.07	0.87	1.13	1.27	0.79	531	-329	43	860	-43
06101	1.05	0.91	1.29	1.33	0.84	68	-53	13	117	-10
06103	1.16	1.01	1.85	1.44	1.06	55	-25	6	70	3
06105	0.85	0.81	0.97	1.13	0.57	-13	-12	0	-1	0
06107	1.18	0.93	1.03	1.31	0.76	1043	-135	29	1152	-2
06109	0.96	0.84	1.81	1.43	1.12	-25	-54	4	23	2
06111	0.91	0.73	0.83	1.12	0.64	-737	-1090	-7	644	-284
06113	0.7	0.63	0.81	1.01	0.37	5	-116	13	152	-44
06115	1.17	1.07	1.39	1.36	1.0	181	34	17	109	21
08001	1.01	0.86	1.38	1.16	0.86	370	-245	88	531	-4
08003	0.96	0.97	1.47	0.93	0.9	33	13	3	16	1
08005	0.89	0.78	1.06	1.1	0.83	-464	-756	81	282	-72
08007	1.13	0.98	2.32	1.42	1.89	1	-10	1	9	0
08009	0.93	1.09	0.6	0.16	0.0	0	1	0	-1	0
08011	1.14	1.04	1.3	1.33	0.0	1	-2	0	3	0
08013	0.64	0.56	0.79	1.03	0.62	-677	-743	4	101	-39
08014	0.79	0.76	1.04	0.95	0.74	-147	-147	3	6	-8
08015	0.69	0.67	1.11	0.87	0.5	-42	-38	0	-2	-1
08017	1.58	1.76	4.62	0.88	0.0	7	7	0	0	0
08019	0.74	0.68	1.33	1.28	0.46	-37	-39	0	2	-1
08021	1.22	1.72	1.9	0.8	2.52	9	15	0	-7	1
08023	0.96	0.94	0.73	0.99	0.71	-2	-3	0	1	0
08025	0.87	1.0	0.33	0.7	0.0	-6	-4	0	-1	0
08027	0.71	0.76	0.92	0.3	0.0	-10	-8	0	-2	0
08029	0.96	0.88	1.75	1.28	0.42	-26	-38	1	13	-2
08031	0.72	0.54	1.01	1.04	0.63	5	-524	91	425	13
08033	1.12	1.21	0.0	0.69	0.0	0	1	0	-1	0
08035	0.88	0.88	0.95	0.87	0.92	-1020	-940	-5	-50	-26
08037	0.81	0.6	0.91	1.23	0.81	-107	-141	2	33	0
08039	0.82	0.81	1.53	0.92	0.64	-82	-81	1	-1	-2
08041	0.97	0.88	1.21	1.23	0.87	420	-246	200	471	-5
08043	0.94	0.87	3.3	1.27	1.52	-43	-53	3	7	0
08045	1.07	0.85	1.24	1.52	1.2	20	-71	3	83	4
08047	0.72	0.72	0.19	0.65	1.12	-19	-17	0	-2	0
08049	0.7	0.66	0.1	1.09	0.28	-36	-37	0	2	0
08051	0.58	0.51	0.31	1.16	0.54	-29	-37	0	9	-1
08053	1.18	1.41	0.0	0.0	0.0	1	1	0	0	0
08055	0.75	0.63	1.34	0.91	0.43	-14	-10	0	-3	0
08057	1.11	1.01	0.0	1.96	0.0	1	0	0	1	0
08059	0.8	0.76	1.2	0.94	0.71	-866	-943	33	87	-42
08061	1.15	0.94	0.0	3.57	0.0	2	0	0	2	0
08063	1.18	0.97	1.5	2.01	0.29	6	-1	0	7	-1
08065	0.87	0.68	1.71	1.16	0.14	-1	-6	0	6	0
08067	0.76	0.66	1.1	1.04	1.14	-65	-96	2	27	2
08069	0.71	0.65	0.94	1.05	0.69	-189	-341	20	137	-6
08071	0.94	0.78	1.57	1.1	0.49	-7	-13	1	6	0
08073	1.15	1.08	1.34	1.34	3.42	3	0	1	2	1
08075	1.06	0.98	1.29	1.45	0.58	18	2	2	15	0
08077	0.92	0.86	1.1	1.21	0.71	37	-45	8	76	-2
08079	1.04	1.12	0.0	0.91	0.0	-2	-1	0	0	0
08081	1.34	1.23	2.68	1.8	1.1	29	15	1	13	0
08083	1.06	0.9	1.91	1.38	0.87	-2	-24	2	20	0
08085	1.04	0.95	1.77	1.29	0.87	-7	-39	1	31	-1
08087	1.19	0.98	1.38	1.47	1.01	48	-10	8	50	1
08089	1.06	0.93	1.44	1.19	0.92	11	-7	1	17	0
08091	0.57	0.56	0.0	0.81	0.0	-15	-13	0	-1	0
08093	0.66	0.65	0.64	0.86	0.4	-68	-64	-1	-2	-1
08095	1.06	0.98	1.09	1.32	0.0	-1	-2	0	1	0
08097	0.65	0.6	0.83	0.96	0.48	-59	-57	0	0	-2
08099	1.18	0.92	1.55	1.55	0.37	21	1	1	19	0
08101	0.91	0.76	1.21	1.05	0.9	-83	-193	13	98	-1
08103	0.85	0.84	0.4	0.98	1.02	-2	-2	0	2	-2
08105	1.04	1.06	3.03	0.97	1.93	6	1	2	3	0
08107	0.74	0.66	0.75	1.01	2.64	-59	-68	0	3	6
08109	1.25	0.84	0.97	1.75	1.4	13	-4	0	17	0
08111	0.87	0.81	6.0	1.02	0.0	0	0	0	0	0
08113	0.6	0.53	0.31	1.09	0.11	-34	-37	0	3	0
08115	1.05	1.01	1.41	1.05	2.4	3	1	0	1	0
08117	0.58	0.48	1.15	1.06	0.48	-82	-88	0	6	0
08119	0.86	0.83	1.18	0.96	1.43	-61	-61	0	1	0
08121	1.09	0.88	1.71	2.29	3.79	3	-2	1	4	1
08123	1.06	0.93	1.47	1.28	1.04	272	-86	32	311	16
08125	1.26	1.16	3.33	1.45	0.62	14	5	1	8	0
09001	0.86	0.79	0.83	1.11	0.8	-1920	-1827	-116	156	-133
09003	0.82	0.73	0.81	1.14	0.81	-1390	-1546	-147	293	11
09005	0.75	0.71	1.14	0.96	0.81	-597	-591	5	-1	-9
09007	0.72	0.69	0.86	1.03	0.56	-509	-490	-8	1	-12
09009	0.77	0.67	0.82	1.1	0.58	-1571	-1569	-163	280	-119
09011	0.81	0.74	0.98	1.11	0.68	-475	-529	33	71	-50
09013	0.58	0.56	0.62	0.72	0.68	-372	-387	-2	3	14
09015	0.78	0.73	0.76	1.13	0.64	-227	-264	3	37	-3
10001	0.98	0.95	0.98	1.35	0.71	21	-55	41	46	-11
10003	0.85	0.74	0.94	1.25	0.84	-635	-690	-109	163	1
10005	1.04	0.84	1.18	2.07	0.92	-88	-293	49	154	1
11001	0.72	0.47	0.94	1.15	0.42	581	35	256	301	-11
12001	0.64	0.57	0.94	0.53	0.45	50	-114	156	27	-20
12003	1.08	1.04	1.39	1.4	0.67	5	-8	10	2	0
12005	0.96	0.91	1.14	1.16	0.92	-57	-139	59	28	-4
12007	1.06	0.97	1.38	1.51	1.0	11	-5	10	6	0
12009	0.86	0.79	1.12	0.98	0.76	-893	-939	93	10	-58
12011	0.87	0.77	0.99	0.85	0.74	-2814	-1803	227	-1033	-205
12013	0.94	0.83	1.75	1.33	0.46	-11	-19	6	2	0
12015	0.81	0.78	1.0	0.86	0.57	-354	-333	-1	-10	-10
12017	0.9	0.88	1.07	1.05	0.59	-258	-238	2	-8	-14
12019	0.87	0.86	0.92	0.87	0.81	-352	-299	-11	-19	-22
12021	0.92	0.7	1.19	1.13	0.64	-512	-587	26	84	-35
12023	1.09	1.05	1.2	1.31	0.89	27	-12	24	16	0
12027	1.04	0.9	1.11	1.26	0.12	0	-32	6	28	-2
12029	1.02	0.99	1.27	1.28	0.64	-5	-5	-1	2	0
12031	0.94	0.85	1.05	1.13	0.8	126	-417	397	203	-57
12033	0.93	0.85	1.13	1.02	0.69	65	-154	186	45	-12
12035	0.8	0.78	0.88	0.89	0.7	-242	-205	-17	-10	-9
12037	0.93	0.88	1.21	1.38	0.0	-13	-15	2	1	0
12039	0.91	0.7	0.89	1.57	0.66	-46	-46	-22	23	-1
12041	1.04	0.99	1.21	1.82	0.27	-12	-20	2	5	0
12043	0.72	0.67	0.78	0.72	1.97	-28	-22	-2	-6	1
12045	0.96	0.92	1.24	1.44	0.26	-23	-24	1	1	0
12047	1.13	1.04	0.86	2.37	3.03	-3	-12	0	8	2
12049	1.15	0.82	1.64	1.35	1.3	25	-30	8	46	1
12051	1.15	0.88	1.22	1.29	0.82	44	-17	10	50	1
12053	0.86	0.83	1.15	0.91	0.66	-349	-330	17	-22	-15
12055	1.03	0.84	1.36	1.24	0.98	-21	-92	37	38	-5
12057	0.85	0.77	0.94	0.95	0.67	-1368	-1546	252	96	-171
12059	0.99	0.92	1.81	1.81	1.41	-18	-26	2	5	1
12061	0.87	0.72	1.33	1.08	0.76	-261	-299	51	-4	-8
12063	0.96	0.94	0.98	1.23	0.76	-16	-31	8	5	1
12065	0.96	0.85	1.05	1.65	0.35	-32	-23	-5	0	-3
12067	0.98	0.75	1.19	1.86	3.31	-2	-12	1	8	1
12069	0.88	0.85	1.01	0.93	0.72	-475	-451	30	-26	-28
12071	0.86	0.75	1.07	1.01	0.59	-997	-1071	128	24	-77
12073	0.59	0.55	0.67	0.46	0.53	-123	-230	122	1	-15
12075	0.9	0.85	1.1	1.04	0.91	-48	-59	5	5	1
12077	1.01	0.93	0.9	1.99	2.75	-4	-6	-1	2	0
12079	0.96	0.97	0.94	0.91	1.04	-11	-13	1	1	0
12081	0.91	0.75	1.21	1.22	0.62	-562	-739	95	126	-43
12083	0.93	0.86	1.15	1.03	0.7	-325	-406	92	12	-22
12085	0.9	0.7	1.28	1.52	1.02	-297	-374	18	65	-6
12086	0.85	0.99	0.94	0.81	0.57	-4137	152	180	-4328	-142
12087	0.81	0.72	1.37	0.85	0.64	-170	-166	19	-20	-3
12089	0.9	0.89	0.97	1.03	0.81	-135	-130	-5	1	-1
12091	1.03	0.97	1.2	1.31	0.88	180	7	81	98	-7
12093	1.05	0.87	1.15	1.4	0.88	15	-35	3	45	2
12095	0.79	0.68	1.02	0.78	0.59	-1122	-1067	471	-281	-245
12097	0.87	0.84	1.04	0.85	0.72	-339	-174	27	-158	-34
12099	0.87	0.7	1.07	0.99	0.73	-2200	-2276	313	-85	-152
12101	0.89	0.86	1.05	0.93	0.77	-824	-795	32	-16	-45
12103	0.76	0.68	1.07	0.92	0.66	-2197	-2168	141	-21	-150
12105	0.93	0.85	1.06	1.03	0.65	-266	-577	172	197	-59
12107	1.07	0.96	1.25	1.39	1.19	-6	-58	31	21	1
12109	0.86	0.86	1.02	0.79	0.74	-579	-499	-4	-36	-40
12111	0.88	0.78	1.04	0.97	0.58	-414	-394	30	-10	-39
12113	0.92	0.91	1.17	0.99	0.65	-212	-219	12	13	-19
12115	0.81	0.78	1.12	0.83	0.55	-855	-789	22	-42	-46
12117	0.75	0.7	0.94	0.77	0.71	-1012	-858	44	-134	-63
12119	0.9	0.8	1.17	1.18	0.86	-93	-109	10	9	-3
12121	1.02	0.92	1.24	1.35	1.75	-21	-43	10	11	1
12123	1.15	1.01	1.63	1.73	0.55	11	-7	17	3	-1
12125	1.24	1.18	1.41	2.12	0.31	20	14	5	4	-2
12127	0.85	0.79	1.01	0.97	0.68	-681	-790	113	31	-35
12129	0.99	0.99	1.11	0.83	0.74	-19	-16	-3	1	0
12131	1.07	0.99	1.39	1.63	1.49	-24	-63	9	25	5
12133	1.01	1.0	1.24	0.83	0.47	-20	-25	6	-1	-1
13001	1.13	0.99	1.12	2.12	0.45	8	-10	3	16	-1
13003	1.21	1.0	1.47	1.58	0.47	12	0	3	10	0
13005	1.1	0.89	1.48	2.22	1.66	13	-8	12	7	1
13007	0.83	0.69	1.01	0.61	0.0	-4	-3	0	-1	0
