GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
M31260	1.08	0.87	1.17	1.59	1.17	37	-95	23	106	3
P31260	1.08	0.87	1.17	1.59	1.17	37	-95	23	106	3
M40530	0.98	0.72	2.07	1.37	1.33	-44	-59	2	15	-1
P204	1.05	0.79	1.41	1.16	0.86	129	-440	68	505	-4
M48660	0.99	0.85	1.23	1.41	0.82	-23	-178	53	105	-3
P48660	0.99	0.85	1.23	1.41	0.82	-23	-178	53	105	-3
M11100	1.1	0.88	1.65	1.43	1.32	255	-195	77	334	39
P108	1.11	0.89	1.66	1.46	1.33	308	-217	84	402	40
M41700	1.01	0.79	1.13	1.13	0.88	169	-2115	172	2107	5
P484	1.01	0.79	1.13	1.13	0.87	187	-2120	172	2130	5
M26420	1.07	0.87	0.99	1.34	0.86	4306	-5122	526	9119	-217
P288	1.06	0.86	1.0	1.34	0.86	4281	-5347	557	9286	-214
M12420	0.92	0.71	1.01	1.25	0.82	660	-1969	91	2408	131
P12420	0.92	0.71	1.01	1.25	0.82	660	-1969	91	2408	131
M13300	1.24	0.9	1.71	1.37	1.28	34	-11	2	43	0
P13300	1.24	0.9	1.71	1.37	1.28	34	-11	2	43	0
M28660	1.15	1.02	1.21	1.43	1.09	959	150	259	502	48
P28660	1.15	1.02	1.21	1.43	1.09	959	150	259	502	48
M17780	0.75	0.55	1.06	1.17	0.58	292	-60	50	275	27
P17780	0.75	0.55	1.06	1.17	0.58	292	-60	50	275	27
M15220	0.96	0.82	1.46	1.31	0.95	-29	-60	4	26	1
P15220	0.96	0.82	1.46	1.31	0.95	-29	-60	4	26	1
M38920	1.15	0.92	1.62	1.3	1.12	-2	-26	2	23	0
P544	1.11	0.86	1.43	1.3	1.14	6	-151	16	138	3
M10180	1.02	0.86	1.45	1.38	0.75	89	-130	64	153	2
P10180	1.02	0.86	1.45	1.38	0.75	89	-130	64	153	2
M15180	1.27	0.93	1.88	1.29	0.88	1079	-80	22	1142	-6
P154	1.27	0.94	1.94	1.29	0.9	1113	-81	26	1173	-5
M34420	1.29	0.94	1.2	1.71	1.64	75	-43	-1	119	2
P34420	1.29	0.94	1.2	1.71	1.64	75	-43	-1	119	2
M27380	1.18	0.92	1.18	1.81	1.35	48	-40	8	80	0
P540	1.04	0.85	1.02	1.61	0.9	127	-244	30	338	3
M19100	1.02	0.82	0.99	1.38	0.93	739	-8571	-8	8993	325
M23620	1.11	0.92	2.13	1.71	0.96	-12	-64	7	45	1
M31180	0.97	0.73	1.32	1.3	0.69	304	-137	75	355	11
P352	1.01	0.74	1.36	1.35	0.69	407	-194	92	497	12
M29500	1.42	1.14	2.06	1.53	1.83	30	4	2	23	1
P29500	1.42	1.14	2.06	1.53	1.83	30	4	2	23	1
M25820	1.55	0.91	2.09	1.74	0.9	82	-9	3	87	0
P25820	1.55	0.91	2.09	1.74	0.9	82	-9	3	87	0
M10860	1.27	1.02	2.12	1.31	1.42	76	-15	2	88	0
M36220	1.25	0.92	1.61	1.42	1.43	327	-77	33	362	9
P372	1.21	0.94	1.47	1.4	1.14	536	-155	64	614	13
M21340	1.12	1.07	1.46	1.12	1.04	1131	68	144	898	21
M44500	0.77	0.63	0.65	1.35	0.65	0	-40	1	38	0
P44500	0.77	0.63	0.65	1.35	0.65	0	-40	1	38	0
M47380	0.96	0.75	1.06	1.4	0.69	87	-270	56	294	7
P47380	0.96	0.75	1.06	1.4	0.69	87	-270	56	294	7
M14300	1.05	0.95	1.11	1.71	1.37	-44	-63	-1	20	1
M37770	1.34	1.21	1.13	1.38	0.12	18	-5	0	23	-1
M23240	1.05	0.87	0.75	1.5	0.28	-34	-54	0	20	0
P314	1.01	0.82	1.5	1.39	0.61	-100	-152	3	53	-4
M47020	1.1	0.85	1.41	1.3	1.16	8	-125	14	115	3
M37420	1.22	0.97	2.11	1.74	1.6	31	-15	5	41	1
M43300	1.0	0.86	1.31	1.56	0.9	-118	-228	16	91	2
M30980	1.09	0.93	1.04	1.86	0.98	25	-295	-11	327	3
P30980	1.09	0.93	1.04	1.86	0.98	25	-295	-11	327	3
