GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
06059	0.85	0.77	0.88	1.0	0.74	-4258	-2469	0	609	-2397
06061	0.87	0.85	0.98	1.04	0.74	-640	-513	5	32	-165
06063	1.11	1.02	1.12	1.55	1.06	13	2	1	8	1
06065	0.93	0.82	0.9	1.02	0.74	-144	-1183	5	1581	-547
06067	0.89	0.83	0.99	1.08	0.76	-241	-793	220	692	-360
06069	1.01	0.93	1.19	1.07	0.77	33	-27	4	63	-6
06071	0.98	0.9	1.0	1.03	0.84	1260	-389	279	1708	-338
06073	0.86	0.79	0.92	1.02	0.66	-754	-1258	301	1468	-1265
06075	0.55	0.54	0.68	0.82	0.44	-1565	-504	-6	70	-1124
06077	1.01	0.89	1.05	1.2	0.76	442	-231	74	780	-181
06079	0.72	0.62	0.99	0.99	0.53	-142	-224	9	106	-33
06081	0.81	0.86	1.02	0.94	0.67	-1128	-519	31	12	-652
06083	0.87	0.59	0.73	1.2	0.45	372	-218	15	619	-43
06085	0.83	0.83	0.89	1.01	0.71	-2362	-844	38	416	-1972
06087	0.72	0.52	0.66	1.07	0.38	-270	-429	5	206	-51
06089	0.96	0.93	1.45	1.04	0.97	19	-61	19	49	11
06091	1.16	1.03	2.4	1.24	3.43	-1	-2	0	0	1
06093	0.98	0.84	1.5	1.35	1.34	-12	-43	3	24	3
06095	0.91	0.85	0.91	1.12	0.71	-56	-163	28	236	-157
06097	0.78	0.67	0.84	0.99	0.63	-665	-710	11	146	-112
06099	1.05	0.88	1.14	1.2	0.83	592	-195	57	762	-32
06101	1.07	0.96	1.41	1.28	0.87	94	-35	17	114	-2
06103	1.08	0.91	1.46	1.39	1.14	48	-27	5	67	3
06105	0.93	0.95	0.66	0.97	0.54	-9	-9	0	0	0
06107	1.13	0.91	1.06	1.24	0.79	988	-84	29	1045	-3
06109	0.95	0.87	1.53	1.31	0.93	-7	-29	3	21	-1
06111	0.87	0.73	0.86	1.04	0.63	-735	-840	11	409	-315
06113	0.66	0.61	0.8	0.91	0.41	-4	-101	17	114	-34
06115	1.13	1.05	1.4	1.31	0.88	181	44	18	108	12
08001	0.95	0.79	1.28	1.11	0.84	272	-277	83	479	-13
08003	0.89	0.88	0.92	0.89	0.92	30	14	2	14	0
08005	0.86	0.76	1.0	1.08	0.78	-494	-728	79	263	-109
08007	0.95	0.87	2.65	1.04	1.26	-8	-11	2	1	1
08009	0.91	0.97	0.53	0.69	0.0	-1	-1	0	0	0
08011	1.07	0.99	0.0	1.24	1.38	0	-3	0	2	0
08013	0.61	0.54	0.72	0.97	0.56	-715	-712	6	55	-64
08014	0.73	0.71	0.86	0.87	0.6	-147	-133	2	8	-24
08015	0.71	0.68	2.2	0.85	0.4	-39	-38	0	0	-2
08017	1.03	1.08	3.2	0.93	0.0	1	2	0	0	0
08019	0.7	0.67	1.44	0.93	0.54	-34	-32	0	-1	-1
08021	1.11	1.48	1.69	0.74	2.33	8	14	0	-6	1
08023	1.04	1.21	0.92	0.94	4.24	0	0	0	-1	0
08025	0.7	0.74	0.75	0.63	1.2	-4	-3	0	-1	0
08027	1.03	1.02	0.43	1.24	1.6	-4	-5	0	0	0
08029	0.91	0.84	1.65	1.15	0.73	-25	-38	1	13	-1
08031	0.68	0.52	0.9	0.98	0.62	-114	-473	68	298	-8
08033	0.83	0.83	0.0	0.98	0.0	-2	0	0	-2	0
08035	0.85	0.84	0.99	0.87	0.93	-953	-884	5	-56	-18
08037	0.81	0.58	1.17	1.23	0.76	-113	-130	3	15	0
08039	0.83	0.8	1.35	1.01	0.77	-66	-66	1	0	-1
08041	0.95	0.86	1.17	1.19	0.87	507	-152	200	469	-10
08043	0.96	0.88	1.72	1.31	2.08	-23	-37	2	10	2
08045	1.08	0.81	1.49	1.58	1.36	43	-57	5	88	7
08047	0.67	0.66	0.83	0.65	0.96	-24	-23	0	-1	0
08049	0.66	0.66	0.48	0.72	0.23	-32	-32	0	0	0
08051	0.54	0.48	1.16	0.9	0.54	-37	-39	1	3	-2
08053	0.6	0.69	0.0	0.0	0.0	-2	-2	0	0	0
08055	0.92	0.91	1.61	0.92	0.18	-6	-6	0	0	0
08057	0.91	0.84	0.0	1.55	0.0	-3	-3	0	1	0
08059	0.76	0.74	1.08	0.85	0.66	-765	-778	33	35	-56
08061	1.49	1.31	0.0	3.43	3.0	3	0	0	2	0
08063	1.06	0.9	1.14	1.7	0.0	5	0	0	6	-1
08065	0.83	0.59	2.14	1.2	0.41	-2	-8	1	5	0
08067	0.74	0.65	1.05	1.0	1.28	-70	-99	2	24	3
08069	0.68	0.62	1.0	1.0	0.68	-222	-368	22	132	-8
08071	0.96	0.84	1.51	1.09	0.43	-7	-12	1	5	-1
08073	1.27	1.14	1.83	1.91	2.01	11	5	1	5	0
08075	0.98	0.91	1.4	1.27	0.77	11	1	2	8	0
08077	0.89	0.83	1.18	1.17	0.75	12	-63	10	66	-1
08079	0.74	0.86	0.0	0.0	0.0	-2	-1	0	-1	0
08081	1.22	1.08	3.2	1.69	1.17	23	8	3	12	0
08083	0.99	0.86	2.73	1.19	0.9	-4	-22	3	15	0
08085	0.98	0.86	1.45	1.29	0.64	-10	-41	2	32	-2
08087	1.19	1.07	1.2	1.34	1.35	61	14	9	37	1
08089	1.02	0.89	1.3	1.16	0.71	14	-4	1	17	0
08091	0.58	0.62	1.11	0.27	0.2	-19	-18	0	-2	0
08093	0.78	0.74	0.83	1.09	1.2	-47	-50	0	3	0
08095	0.99	0.92	0.46	1.27	0.0	-4	-1	0	-2	0
08097	0.69	0.64	0.69	1.0	0.46	-50	-45	0	-4	-1
08099	1.2	1.0	1.88	1.45	0.83	25	3	2	19	0
08101	0.89	0.76	1.13	1.0	0.92	-61	-151	14	76	0
08103	0.98	0.97	0.83	1.15	0.38	4	3	0	2	-2
08105	0.94	0.89	1.33	0.96	1.6	-1	-3	1	1	1
08107	0.71	0.65	0.64	0.97	2.28	-72	-76	-2	1	4
08109	1.12	0.76	0.71	1.56	1.13	0	-9	0	10	0
08111	0.97	0.97	3.0	0.91	0.0	-1	-1	0	0	0
08113	0.63	0.47	0.4	1.65	0.18	-29	-35	0	7	0
08115	0.78	0.84	0.0	0.53	2.0	1	1	0	0	0
08117	0.61	0.48	1.28	1.2	0.42	-70	-82	1	11	0
08119	0.83	0.78	1.18	0.94	1.8	-56	-58	0	1	1
08121	1.08	0.95	1.25	2.01	0.36	4	0	0	4	0
08123	1.04	0.91	1.44	1.27	1.07	311	-77	35	331	22
08125	1.29	1.04	1.78	1.9	0.46	16	-2	1	17	0
09001	0.85	0.77	0.83	1.12	0.75	-1630	-1494	-106	174	-203
09003	0.82	0.74	0.82	1.05	0.81	-1093	-1184	-127	215	2
09005	0.76	0.72	1.16	0.97	0.81	-439	-445	3	9	-6
09007	0.69	0.66	0.84	0.94	0.56	-408	-396	-5	4	-10
09009	0.77	0.67	0.79	1.07	0.57	-1187	-1200	-120	273	-140
09011	0.79	0.74	0.93	1.02	0.67	-352	-388	26	60	-49
09013	0.59	0.57	0.7	0.71	0.65	-243	-272	8	9	12
09015	0.79	0.74	0.8	1.09	0.6	-171	-212	8	34	-2
10001	0.95	0.91	0.97	1.32	0.67	35	-51	57	43	-14
10003	0.85	0.74	0.91	1.24	0.84	-426	-529	-63	158	8
10005	1.05	0.83	1.15	2.18	1.13	-61	-274	50	155	8
11001	0.7	0.51	0.87	1.09	0.46	620	191	190	254	-14
12001	0.62	0.58	0.86	0.52	0.46	45	-77	130	15	-23
12003	1.06	1.0	1.32	1.78	0.68	16	2	8	5	0
12005	0.94	0.89	1.09	1.15	0.94	-115	-161	34	15	-4
12007	0.98	0.9	1.13	1.53	1.15	-2	-12	5	5	0
12009	0.83	0.78	1.03	0.95	0.73	-885	-834	55	-29	-77
12011	0.87	0.8	0.95	0.86	0.7	-2626	-1312	14	-1091	-237
12013	0.92	0.84	1.66	1.29	0.21	-12	-17	3	3	-1
12015	0.79	0.77	0.97	0.86	0.61	-355	-317	-10	-17	-11
12017	0.88	0.85	1.06	1.12	0.64	-256	-237	-2	-5	-13
12019	0.85	0.84	0.93	0.79	0.82	-356	-287	-5	-38	-25
12021	0.91	0.7	1.09	1.13	0.65	-470	-515	13	69	-38
12023	1.07	1.02	1.18	1.22	0.75	20	-8	19	11	-2
12027	1.06	0.93	1.04	1.27	0.62	9	-28	7	32	-1
12029	1.06	1.04	1.32	0.98	1.05	-1	-2	2	-1	0
12031	0.94	0.86	1.03	1.12	0.79	303	-208	354	207	-51
12033	0.9	0.82	1.08	1.1	0.68	90	-114	169	55	-19
12035	0.79	0.78	0.87	0.81	0.62	-258	-209	-20	-20	-10
12037	0.91	0.84	1.5	1.06	0.21	-12	-15	4	0	-1
12039	0.94	0.77	0.91	1.56	0.85	-36	-35	-19	19	-2
12041	0.96	0.92	1.59	1.16	0.62	-26	-29	3	-1	0
12043	0.63	0.61	0.54	0.67	1.46	-31	-19	-3	-8	0
12045	0.97	0.92	1.33	1.09	0.66	-9	-12	3	0	0
12047	1.21	1.07	1.08	2.33	2.34	4	-7	4	6	2
12049	1.14	0.91	1.61	1.26	1.38	10	-24	9	24	1
12051	1.14	0.97	1.22	1.21	0.99	39	-13	12	40	0
12053	0.84	0.83	1.04	0.85	0.66	-325	-283	5	-30	-17
12055	0.99	0.84	1.16	1.14	1.15	-30	-76	21	26	-1
12057	0.84	0.75	0.92	0.94	0.63	-1455	-1399	208	-30	-235
12059	1.09	1.04	2.11	1.53	1.02	-4	-10	5	0	0
12061	0.87	0.75	1.22	1.06	0.68	-224	-236	36	-17	-8
12063	0.96	0.92	0.97	1.52	0.71	-24	-36	4	9	-1
12065	0.83	0.72	0.93	1.47	0.58	-37	-31	-4	1	-3
12067	0.82	0.62	1.32	1.46	1.06	-10	-17	2	5	0
12069	0.88	0.84	1.02	0.91	0.72	-452	-393	14	-36	-37
12071	0.86	0.75	1.0	1.01	0.63	-878	-879	85	-10	-73
12073	0.6	0.58	0.67	0.5	0.49	-91	-157	89	6	-29
12075	0.92	0.86	1.18	1.01	1.15	-41	-54	9	4	1
12077	0.9	0.86	0.93	1.09	2.56	-8	-8	0	0	1
12079	0.88	0.91	0.86	0.75	0.77	-14	-7	-6	0	0
12081	0.86	0.73	1.09	1.14	0.61	-549	-656	68	92	-53
12083	0.92	0.86	1.11	0.97	0.63	-280	-335	82	3	-30
12085	0.91	0.71	1.23	1.55	0.91	-236	-310	16	64	-6
12086	0.85	0.96	0.93	0.82	0.61	-4519	200	52	-4647	-125
12087	0.81	0.72	1.27	0.85	0.7	-153	-130	11	-33	-2
12089	0.89	0.87	0.93	1.1	0.84	-132	-123	-6	-1	-2
12091	1.0	0.95	1.13	1.23	0.88	215	45	83	98	-11
12093	1.06	0.92	0.96	1.35	1.01	3	-23	-4	29	1
12095	0.77	0.68	0.94	0.8	0.58	-1317	-886	190	-343	-278
12097	0.85	0.8	0.98	0.84	0.74	-417	-160	-2	-227	-28
12099	0.88	0.73	1.01	1.0	0.72	-1927	-1758	188	-171	-186
12101	0.88	0.86	0.97	0.95	0.74	-820	-759	6	-11	-56
12103	0.74	0.67	0.98	0.85	0.63	-2062	-1874	46	-71	-163
12105	0.9	0.81	1.01	0.99	0.65	-344	-577	119	170	-57
12107	1.06	0.95	1.22	1.35	1.05	-10	-58	26	24	-2
12109	0.83	0.83	1.0	0.74	0.72	-618	-514	-5	-56	-42
12111	0.88	0.81	0.99	0.94	0.62	-403	-309	-13	-35	-46
12113	0.91	0.9	1.11	0.96	0.74	-195	-208	14	12	-13
12115	0.8	0.79	1.07	0.75	0.56	-791	-672	25	-89	-56
12117	0.74	0.7	0.86	0.75	0.69	-981	-744	3	-169	-71
12119	0.85	0.78	1.02	1.09	0.62	-107	-112	1	11	-7
12121	1.04	0.92	1.22	1.52	1.32	-17	-43	10	17	-1
12123	1.14	1.03	1.43	1.87	0.76	11	-4	12	4	-1
12125	1.17	1.11	1.25	2.33	0.16	13	10	2	3	-2
12127	0.84	0.78	0.98	0.92	0.66	-661	-709	106	-20	-38
12129	0.94	0.95	0.96	0.91	0.54	-40	-31	-6	-2	-1
12131	1.0	0.93	1.17	1.6	1.03	-36	-66	8	21	0
12133	0.97	0.97	1.13	0.63	0.75	-26	-28	4	-3	2
13001	1.07	0.95	1.17	1.67	1.3	-1	-9	-1	9	0
13003	1.07	0.86	1.28	1.44	0.92	5	-5	3	7	0
13005	1.11	0.91	1.28	2.45	2.48	8	-9	9	7	2
13007	0.97	0.9	0.98	1.68	0.0	-4	-3	-1	0	0
