GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.94	0.94	0.97	1.15	0.63	-3	-8	4	2	-1
01003	0.9	0.85	1.16	1.11	1.27	-207	-246	31	7	1
01005	0.94	0.78	1.09	1.09	1.05	-24	-34	9	1	0
01007	0.96	0.96	0.97	0.72	0.0	4	0	4	0	0
01009	0.98	0.91	1.35	1.93	1.67	-9	-41	1	29	1
01011	1.0	0.95	1.02	0.57	0.65	0	-5	5	0	0
01013	0.93	0.88	0.99	0.76	0.0	-28	-23	-4	-1	0
01015	0.86	0.81	1.0	1.24	0.58	-163	-178	14	7	-6
01017	0.95	0.91	0.99	1.36	0.7	-23	-30	6	2	-1
01019	0.87	0.84	1.07	2.43	0.0	-31	-33	1	3	-1
01021	0.92	0.89	1.03	1.65	0.5	-15	-26	3	7	0
01023	1.02	1.01	1.03	0.98	0.0	-7	-8	1	0	0
01025	1.07	1.01	1.14	1.0	1.57	25	-11	35	0	0
01027	0.87	0.89	0.81	0.89	0.0	-12	-11	0	-1	0
01029	0.83	0.81	1.06	1.38	0.55	-21	-22	1	1	-1
01031	0.89	0.84	1.04	1.31	0.48	-56	-60	7	3	-6
01033	0.87	0.83	0.94	1.34	1.89	-80	-77	-8	4	0
01035	0.89	0.84	0.94	0.24	1.3	-26	-22	-4	-1	0
01037	0.97	0.95	1.0	1.68	3.0	-6	-6	-1	1	0
01039	0.89	0.84	1.21	0.88	1.35	-48	-54	6	-1	0
01041	0.85	0.86	0.82	0.96	0.0	-23	-20	-3	0	0
01043	0.91	0.89	1.19	1.7	0.73	-60	-77	2	16	0
01045	1.03	0.94	1.22	1.43	0.7	36	-11	35	14	-3
01047	1.02	0.83	1.09	1.03	1.18	5	-51	55	1	0
01049	0.96	0.89	1.48	1.65	1.24	-7	-46	3	35	1
01051	0.9	0.89	0.95	1.08	0.75	-51	-64	13	3	-2
01053	0.97	0.87	1.11	1.35	0.88	-29	-44	10	6	0
01055	0.91	0.86	1.05	1.61	0.69	-118	-147	16	14	-1
01057	0.88	0.86	0.97	1.11	0.6	-27	-29	0	1	0
01059	0.94	0.84	0.96	2.17	2.05	-24	-49	-1	26	0
01061	0.83	0.8	0.89	1.43	2.14	-45	-50	1	4	1
01063	1.02	0.62	1.1	0.0	1.33	-5	-8	3	0	0
01065	1.15	1.12	1.17	1.16	0.35	23	1	22	0	0
01067	0.89	0.85	0.89	2.06	2.77	-35	-29	-9	3	0
01069	0.92	0.85	1.08	1.23	0.7	-95	-128	31	4	-2
01071	0.87	0.86	1.07	0.98	0.92	-77	-77	0	-1	1
01073	0.84	0.76	0.92	1.31	0.85	-1063	-978	-156	61	10
01075	0.88	0.84	0.94	3.09	0.0	-10	-11	0	1	0
01077	0.81	0.79	0.9	1.17	0.89	-131	-141	5	4	1
01079	0.85	0.86	0.86	0.7	1.38	-28	-15	-10	-4	1
01081	0.72	0.65	0.95	0.84	0.77	18	-12	20	4	6
01083	0.9	0.87	0.91	1.72	0.84	-44	-57	1	14	-2
01085	1.1	1.08	1.11	0.44	0.92	15	1	14	0	0
01087	0.85	0.87	0.85	0.09	0.92	-20	-8	-12	-1	1
01089	0.87	0.87	0.88	0.91	0.89	-179	-252	84	0	-12
01091	0.96	0.88	1.03	1.06	0.43	-12	-19	6	0	0
01093	0.85	0.84	0.71	1.68	1.14	-29	-30	-3	3	0
01095	0.95	0.86	1.5	2.12	1.28	-32	-100	4	62	2
01097	0.96	0.87	1.11	1.0	1.02	-18	-243	208	7	10
01099	1.08	1.0	1.18	1.33	0.53	-3	-16	13	1	-1
01101	0.88	0.79	0.94	1.16	0.94	-135	-263	117	11	1
01103	0.92	0.85	1.13	1.49	1.06	-100	-158	29	29	1
01105	1.12	0.91	1.2	0.0	2.53	16	-2	18	0	0
01107	0.95	0.85	1.05	1.23	1.19	-9	-18	9	0	0
01109	0.84	0.76	0.94	1.39	0.14	4	-14	15	4	-1
01111	1.0	0.99	0.97	2.21	1.78	-8	-11	0	3	1
01113	0.97	0.95	1.0	1.04	0.79	-3	-22	20	1	-2
01115	0.89	0.89	0.82	1.29	1.07	-62	-60	-6	4	0
01117	0.92	0.91	0.84	1.23	1.14	-141	-156	-3	14	3
01119	0.93	0.6	1.01	2.53	3.43	-1	-10	8	1	0
01121	0.9	0.87	0.94	1.09	1.55	-84	-92	6	0	1
01123	0.89	0.83	1.04	1.09	0.61	-56	-63	7	1	-1
01125	0.77	0.69	0.92	1.15	0.53	-166	-210	34	9	1
01127	0.92	0.89	1.12	1.37	1.63	-71	-79	5	3	1
01129	0.99	0.91	1.1	1.27	0.41	-8	-15	3	4	0
01131	1.09	1.03	1.12	0.86	0.0	6	-2	9	0	0
01133	0.93	0.91	2.52	1.61	1.83	-14	-18	0	3	0
02013	0.69	0.44	0.0	1.1	0.14	-10	-5	0	2	-7
02016	0.71	0.76	0.0	0.87	0.56	-13	-6	-1	2	-8
02020	0.95	0.83	1.44	1.23	1.1	-169	-412	90	138	16
02050	1.35	0.92	2.4	1.43	0.44	59	-3	0	63	-1
02060	0.96	0.92	0.0	1.09	0.0	-3	-1	0	-1	0
02068	0.7	0.67	0.0	1.28	0.41	-10	-10	0	0	-1
02070	1.39	0.9	1.0	1.56	2.23	11	-6	0	17	1
02090	1.01	0.91	1.71	1.22	0.95	42	-48	54	36	1
02100	0.79	0.79	0.0	0.87	0.0	-10	-9	0	0	0
02105	0.83	0.72	0.0	0.93	0.0	-11	-9	0	-2	0
02110	0.82	0.71	2.42	1.2	0.97	-107	-122	2	14	-1
02122	0.95	0.9	2.35	1.29	1.11	-155	-164	2	9	-2
02130	0.93	0.81	1.8	1.33	1.06	-23	-28	0	7	-2
02150	1.21	1.07	1.74	1.54	1.3	18	-2	1	12	7
02164	1.4	1.31	0.0	1.43	0.0	3	0	0	3	0
02170	0.92	0.87	2.0	1.28	1.23	-143	-162	3	17	-1
02180	1.19	0.68	0.8	1.35	1.17	16	-12	0	27	1
02185	1.19	0.71	1.47	1.31	1.37	17	-4	0	20	1
02188	1.58	1.14	4.0	1.66	1.32	38	-2	0	39	0
02195	0.95	0.83	6.0	1.32	0.95	-8	-11	0	3	0
02198	1.03	0.76	8.95	1.33	3.06	-7	-14	0	7	1
02220	0.76	0.65	1.05	0.96	1.15	-27	-30	-1	3	1
02230	0.72	0.66	0.0	2.25	0.0	-3	-3	0	0	0
02240	1.02	0.88	1.74	1.47	1.66	-9	-11	1	2	0
02261	0.97	0.85	4.58	1.29	1.39	-23	-29	1	5	0
02270	1.52	1.35	0.0	1.53	0.0	40	1	0	39	0
02275	0.9	0.86	0.0	1.05	0.39	-7	-7	0	0	0
02282	0.86	0.76	0.0	0.81	3.11	-2	-2	0	0	0
02290	1.11	0.79	0.0	1.23	1.06	-3	-8	0	5	0
04001	1.36	0.97	2.42	1.43	1.99	183	-38	1	218	1
