GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.98	0.94	1.03	1.7	1.42	-67	-77	3	8	0
01003	1.0	0.92	1.08	2.37	1.34	-260	-325	-2	61	6
01005	1.09	0.89	0.94	6.04	1.31	-21	-39	-13	32	0
01007	0.9	0.87	0.96	1.47	0.0	-27	-25	-2	0	0
01009	0.97	0.85	0.93	2.47	0.53	-32	-84	0	51	0
01011	1.24	1.12	0.99	6.0	1.64	2	-6	-6	14	0
01013	0.99	0.99	0.97	1.26	1.6	-24	-20	-5	0	0
01015	0.94	0.89	0.98	1.88	1.02	-142	-147	-14	28	-10
01017	0.95	0.94	0.93	1.75	0.83	-47	-34	-16	2	0
01019	0.91	0.91	0.76	1.73	0.37	-47	-47	-3	3	0
01021	0.97	0.89	0.85	3.37	0.98	-25	-50	-3	29	0
01023	0.85	0.87	0.81	1.53	0.0	-33	-16	-16	0	0
01025	0.92	0.93	0.89	1.57	0.5	-54	-29	-26	1	0
01027	0.87	0.89	0.67	1.71	1.71	-32	-24	-8	1	0
01029	0.93	0.91	1.06	1.62	0.0	-21	-23	0	2	0
01031	0.94	0.84	0.91	2.7	0.69	-45	-59	-7	25	-4
01033	0.86	0.84	0.81	2.13	0.75	-132	-120	-19	8	1
01035	0.99	0.99	1.0	0.96	0.0	-22	-10	-8	-3	0
01037	0.89	0.9	0.85	1.56	0.0	-32	-20	-12	1	0
01039	1.04	1.03	1.06	1.67	0.75	-49	-54	1	3	1
01041	1.0	1.06	0.8	1.45	3.43	-16	-5	-11	0	0
01043	0.93	0.87	1.13	2.21	1.31	-102	-145	4	37	2
01045	1.07	1.09	0.96	1.31	0.82	10	4	0	11	-5
01047	1.17	0.95	1.24	1.04	2.13	-16	-41	24	0	1
01049	1.11	0.86	1.54	3.0	1.89	-3	-121	0	115	2
01051	0.94	0.92	0.89	2.34	0.89	-89	-100	-7	18	0
01053	1.11	1.01	1.22	1.58	0.91	-18	-34	8	8	0
01055	0.94	0.86	0.96	2.84	1.98	-139	-170	-12	40	3
01057	0.86	0.86	0.74	1.12	6.0	-44	-38	-8	0	2
01059	1.13	0.93	1.05	2.47	3.13	-3	-48	-3	45	3
01061	0.92	0.9	0.85	1.72	3.63	-48	-48	-6	5	0
01063	1.08	0.64	1.16	1.85	1.2	-10	-8	-3	0	0
01065	0.92	0.94	0.9	2.21	1.06	-33	-14	-21	1	0
01067	0.95	0.9	0.96	1.69	3.94	-19	-16	-6	3	0
01069	0.97	0.92	1.05	1.52	0.77	-113	-136	10	14	-2
01071	0.86	0.83	0.98	1.27	1.11	-108	-112	0	5	0
01073	0.95	0.86	0.95	2.54	1.08	-768	-815	-221	237	31
01075	0.94	0.93	0.96	0.8	4.0	-28	-26	-3	1	0
01077	0.81	0.77	0.9	1.9	0.54	-178	-186	-6	15	-2
01079	0.88	0.95	0.76	0.53	0.09	-74	-45	-16	-13	0
01081	0.68	0.62	0.77	1.45	0.93	-95	-88	-21	17	-2
01083	0.96	0.86	0.85	3.09	1.25	-89	-131	-13	53	1
01085	1.0	0.87	1.03	3.98	0.0	-26	-13	-14	0	0
01087	0.69	0.95	0.66	1.61	0.27	-28	-7	-20	0	-1
01089	0.86	0.82	0.81	1.81	1.11	-686	-693	-56	55	8
01091	1.0	1.04	0.97	1.34	0.69	-32	-21	-13	2	0
01093	0.95	0.93	1.24	1.53	0.63	-49	-54	2	3	0
01095	1.28	0.99	1.88	3.69	1.24	74	-118	15	173	4
01097	1.02	0.96	1.08	1.45	1.17	-211	-311	42	25	33
01099	0.9	0.88	0.94	0.56	0.28	-48	-31	-15	-1	-1
01101	0.96	0.9	0.93	3.51	1.05	-60	-197	65	70	2
01103	1.01	0.86	1.05	2.84	0.74	-117	-234	13	106	-2
01105	1.14	0.66	1.29	3.0	0.78	4	-10	14	0	0
01107	0.82	0.83	0.79	1.94	1.9	-44	-27	-17	0	0
01109	0.84	0.79	0.88	1.65	0.76	-2	-5	-4	5	2
01111	0.99	0.86	1.09	3.53	5.73	-18	-27	-1	8	1
01113	0.97	1.07	0.82	1.38	1.25	-37	-13	-30	5	0
01115	0.93	0.91	0.87	1.97	0.85	-99	-104	-6	9	1
01117	0.97	0.91	0.86	2.53	1.41	-174	-273	-2	91	11
01119	0.84	0.79	0.84	0.87	3.59	-30	-4	-26	0	0
01121	0.99	0.95	0.95	3.6	5.11	-85	-90	-18	14	8
01123	0.98	0.88	1.02	4.68	1.69	-54	-69	3	12	0
01125	0.8	0.76	0.81	2.04	0.77	-94	-156	13	38	10
01127	0.95	0.92	0.99	1.83	1.31	-102	-103	-6	7	0
01129	0.88	0.91	0.77	1.04	0.43	-36	-21	-16	1	0
01131	1.17	1.0	1.19	2.7	0.0	-2	-7	4	1	0
01133	0.91	0.87	1.31	2.08	0.47	-49	-55	1	4	0
02013	0.54	0.53	0.0	0.98	0.12	-15	-3	0	-1	-11
02016	0.52	0.51	0.17	0.69	0.38	-17	-7	-1	-2	-8
02020	1.0	0.84	1.36	1.34	1.16	-147	-463	84	190	41
02050	1.67	1.0	2.49	1.79	0.67	88	-5	2	92	-1
02060	0.8	0.98	0.0	0.62	0.92	-6	-3	0	-3	0
02068	0.82	0.74	0.0	1.54	0.5	-5	-6	0	1	0
02070	1.24	0.67	0.0	1.44	0.51	7	-4	0	11	0
02090	1.05	1.0	1.49	1.13	0.93	85	-5	48	48	-7
02100	0.86	0.89	0.0	0.81	0.0	-11	-10	0	-1	0
02105	1.04	1.35	0.0	0.91	0.0	-8	-4	0	-4	0
02110	0.84	0.72	1.89	1.22	0.89	-95	-101	1	10	-6
02122	0.98	0.95	2.12	1.11	0.9	-167	-161	2	-6	-1
02130	1.01	0.91	4.09	1.22	1.0	-28	-33	2	3	0
02150	1.12	1.05	1.27	1.16	1.25	10	-3	1	4	8
02164	1.29	1.15	0.0	1.39	0.0	1	-1	0	1	0
02170	1.04	0.99	1.65	1.27	1.21	-116	-143	6	21	0
02180	1.59	0.91	6.86	1.77	0.73	38	-5	1	42	0
02185	1.67	0.63	2.46	1.99	0.56	28	-3	1	34	-3
02188	1.59	0.86	40.8	1.65	1.17	40	-2	2	41	-1
02195	0.78	0.77	0.0	0.81	0.72	-17	-15	0	-1	-1
02198	0.84	0.71	2.89	0.97	0.85	-22	-17	0	-4	0
02220	0.99	0.83	2.6	1.41	0.81	-12	-15	0	4	-2
02230	0.9	0.62	0.0	4.53	0.0	0	-1	0	1	0
02240	1.37	1.33	0.9	1.64	1.74	7	2	0	4	1
