GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
01001	0.97	0.93	1.04	1.57	1.41	-72	-83	5	6	0
01003	1.02	0.93	1.11	2.63	1.25	-233	-311	0	73	6
01005	1.09	0.88	0.98	5.32	1.07	-28	-43	-14	30	-1
01007	0.87	0.84	0.95	1.39	0.0	-31	-30	-1	0	0
01009	0.98	0.85	1.0	2.53	0.37	-37	-91	0	54	-1
01011	1.3	1.15	1.03	6.2	0.51	3	-3	-9	15	0
01013	1.0	0.99	0.99	1.21	1.71	-26	-22	-4	0	0
01015	0.96	0.91	1.01	1.94	1.08	-103	-121	-3	29	-8
01017	0.96	0.92	0.98	1.71	1.21	-43	-31	-15	2	1
01019	0.92	0.92	0.91	1.39	0.41	-42	-44	-1	2	0
01021	0.97	0.88	0.88	3.47	0.99	-32	-59	-4	30	0
01023	0.84	0.85	0.82	1.6	0.0	-39	-20	-19	0	0
01025	0.92	0.9	0.92	1.49	0.75	-62	-37	-27	1	0
01027	0.91	0.9	0.78	2.07	0.63	-24	-21	-5	2	0
01029	0.93	0.92	0.95	1.58	0.71	-19	-21	0	2	0
01031	0.95	0.83	0.93	2.96	0.72	-26	-54	-1	32	-3
01033	0.87	0.83	0.87	2.2	0.79	-118	-111	-15	8	0
01035	0.92	0.89	0.97	0.65	0.0	-26	-14	-8	-3	0
01037	0.85	0.86	0.81	1.33	0.0	-33	-20	-13	0	0
01039	1.03	1.02	1.09	1.68	0.65	-40	-45	3	2	0
01041	1.04	1.08	0.88	1.92	3.43	-12	-6	-7	1	0
01043	0.97	0.9	1.21	2.31	1.2	-76	-125	6	42	1
01045	1.09	1.1	0.99	1.37	0.87	23	11	5	11	-4
01047	1.17	0.96	1.23	1.07	1.97	-23	-37	12	1	1
01049	1.14	0.86	1.62	3.07	2.05	11	-116	0	124	3
01051	0.96	0.93	0.89	2.49	0.94	-81	-94	-8	21	1
01053	1.07	0.99	1.17	1.37	1.1	-29	-38	4	4	1
01055	0.96	0.87	0.99	2.87	2.06	-122	-160	-5	41	3
01057	0.85	0.84	0.73	1.26	6.0	-42	-37	-7	1	2
01059	1.17	0.94	1.14	2.6	2.94	4	-47	-3	52	3
01061	0.98	0.95	0.83	2.02	2.84	-42	-42	-8	8	0
01063	1.11	0.72	1.16	10.0	1.26	-12	-5	-8	1	0
01065	0.92	0.96	0.88	2.62	0.58	-39	-18	-23	1	0
01067	0.93	0.88	0.92	1.84	3.43	-20	-16	-8	3	0
01069	0.98	0.92	1.09	1.51	0.66	-99	-130	18	14	-2
01071	0.89	0.85	1.13	1.36	1.27	-100	-110	3	7	0
01073	0.98	0.86	0.98	2.66	1.15	-556	-738	-110	260	32
01075	1.04	1.03	1.04	1.1	4.0	-22	-18	-5	1	0
01077	0.82	0.78	0.89	1.87	0.62	-166	-176	-4	16	-2
01079	0.87	0.93	0.83	0.57	0.35	-85	-59	-13	-13	0
01081	0.69	0.62	0.77	1.58	1.0	-88	-86	-25	23	-1
01083	0.96	0.85	0.91	3.17	1.18	-112	-161	-12	59	2
01085	1.05	0.88	1.09	3.05	0.53	-27	-13	-14	0	0
01087	0.7	0.87	0.68	1.38	0.33	-30	-10	-19	0	-1
01089	0.88	0.83	0.86	1.94	1.09	-688	-733	-36	71	11
01091	1.03	1.02	1.02	1.33	0.41	-27	-22	-7	2	0
01093	0.97	0.95	1.22	1.51	0.48	-43	-47	2	3	0
01095	1.31	0.98	2.18	3.74	1.39	84	-127	19	186	6
01097	1.03	0.96	1.1	1.52	1.17	-127	-284	87	35	34
01099	0.94	0.85	1.04	0.81	0.29	-40	-33	-6	0	-1
01101	0.98	0.88	0.95	3.91	1.2	-29	-204	90	80	5
01103	1.03	0.86	1.06	2.97	0.84	-113	-240	7	120	0
01105	1.11	0.71	1.25	2.25	0.0	5	-6	11	0	0
01107	0.88	0.84	0.87	2.71	1.73	-36	-25	-13	1	0
01109	0.86	0.8	0.89	1.91	0.73	-3	-9	-2	7	2
01111	1.0	0.87	1.13	3.66	6.63	-24	-35	0	10	1
01113	0.95	1.03	0.83	1.32	1.24	-30	-11	-25	5	0
01115	0.97	0.95	0.94	2.06	0.95	-81	-87	-6	11	1
01117	0.99	0.91	0.89	2.75	1.43	-155	-287	8	112	13
01119	0.86	0.84	0.85	1.27	2.86	-26	-4	-22	0	0
01121	1.01	0.94	1.01	3.78	5.11	-64	-87	-1	15	8
01123	0.99	0.9	1.03	4.88	1.83	-53	-66	2	11	0
01125	0.81	0.76	0.82	2.25	0.75	-42	-129	32	45	10
01127	0.96	0.93	1.02	1.9	1.34	-101	-106	-5	10	0
01129	0.92	0.95	0.82	1.03	0.4	-32	-17	-16	1	0
01131	1.22	1.0	1.25	3.09	0.0	3	-7	9	2	0
01133	0.91	0.87	1.1	2.06	0.46	-52	-57	1	5	0
02013	0.53	0.54	0.0	0.91	0.13	-14	-3	0	-2	-10
02016	0.6	0.58	0.17	0.77	0.46	-15	-5	-1	-2	-7
02020	1.03	0.87	1.45	1.36	1.18	-32	-387	100	205	50
02050	1.66	1.07	2.6	1.76	0.58	88	-1	2	88	-2
02060	0.68	0.74	0.0	0.62	1.09	-8	-4	0	-4	0
02068	0.8	0.9	0.0	0.53	0.0	-7	-6	0	-1	0
02070	1.26	0.68	0.0	1.45	0.48	4	-5	0	9	0
02090	1.08	1.02	1.59	1.14	1.01	108	11	51	50	-4
02100	0.82	0.85	0.0	0.78	0.0	-10	-10	0	0	0
02105	1.03	1.3	0.0	0.92	0.0	-7	-3	0	-3	0
02110	0.86	0.76	1.86	1.17	0.96	-85	-88	1	5	-3
02122	1.02	0.98	2.41	1.18	0.91	-136	-134	3	-2	-3
02130	1.04	0.94	3.97	1.26	0.96	-23	-29	2	4	0
02150	1.16	1.1	1.28	1.29	1.18	12	1	0	6	5
02164	1.13	0.9	0.0	1.25	0.0	1	-1	0	2	0
02170	1.07	1.03	1.72	1.28	1.22	-102	-131	8	22	0
02180	1.64	0.94	6.86	1.8	0.83	46	-2	1	46	0
