GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
04007	1.37	1.02	2.09	1.91	0.91	-30	-107	2	74	1
04009	1.3	1.21	2.35	1.37	1.12	71	25	6	40	1
04011	1.31	1.19	2.42	1.4	0.41	14	1	2	11	0
04012	1.31	1.4	2.36	1.22	1.03	1	-13	2	12	0
04013	1.18	0.85	1.42	1.66	1.1	5511	-5331	973	9534	335
04015	1.2	1.07	1.92	1.61	1.25	-181	-317	14	122	0
04017	1.4	1.2	2.41	1.51	1.3	145	-55	11	186	2
04019	1.01	0.74	1.44	1.32	1.04	-150	-1725	180	1341	54
04021	1.29	1.13	1.64	1.49	1.25	693	-3	88	583	26
04023	1.49	1.17	2.53	1.53	0.64	81	-19	3	96	0
04025	1.09	0.88	2.0	1.88	1.13	-389	-598	9	202	-3
04027	1.46	1.1	1.9	1.57	1.25	502	-71	46	525	3
05001	1.01	0.99	0.96	2.7	1.56	-28	-24	-6	2	0
05003	1.01	0.94	0.94	2.39	0.37	-18	-19	-11	13	-1
05005	0.97	0.96	1.4	1.14	1.54	-85	-86	2	0	0
05007	1.1	0.9	1.33	1.94	1.28	156	-240	27	332	37
05009	1.01	0.98	1.0	1.95	1.34	-43	-49	2	4	0
05011	1.2	1.0	1.01	3.16	0.0	-8	-18	-4	14	0
05013	0.87	0.79	1.06	1.05	0.0	-16	-14	-2	0	0
05015	1.1	0.95	3.69	1.6	0.9	-16	-47	3	29	-2
05017	1.25	1.22	1.2	2.49	0.96	-10	-13	-1	4	0
05019	0.79	0.72	0.79	2.16	0.47	-8	-13	-7	12	0
05021	0.99	0.98	1.25	1.11	2.0	-23	-24	1	0	0
05023	0.99	0.99	1.01	1.02	0.54	-59	-60	1	1	0
05025	1.03	0.99	1.21	1.42	0.26	-11	-14	2	0	0
05027	0.91	0.89	0.9	1.69	0.82	-35	-29	-9	2	0
05029	1.08	1.04	1.05	1.84	0.41	-24	-22	-6	4	-1
05031	0.94	0.85	1.12	2.03	0.92	54	-49	62	38	3
05033	1.07	1.0	2.01	1.54	1.55	-51	-84	9	22	3
05035	1.17	0.96	1.31	1.9	1.03	18	-53	60	10	0
05037	1.02	1.02	1.03	1.09	0.17	-28	-19	-8	1	-1
05039	1.14	1.05	1.18	2.35	1.0	-7	-10	1	2	-1
05041	1.2	0.93	1.34	1.85	0.32	2	-15	15	3	0
05043	0.92	0.89	0.96	1.25	0.59	-24	-25	-1	2	0
05045	0.88	0.85	0.83	1.55	1.09	1	-52	18	28	6
05047	1.05	1.04	1.09	1.03	1.95	-17	-21	1	1	1
05049	0.94	0.93	1.89	1.26	0.0	-23	-23	1	0	-1
05051	1.07	0.99	1.18	2.02	0.91	-91	-132	6	35	1
05053	0.82	0.82	0.94	0.97	0.0	-51	-52	0	1	0
05055	1.03	1.01	1.3	1.6	1.2	-14	-23	3	6	0
05057	1.15	0.97	1.14	1.76	0.73	1	-24	-1	26	0
05059	1.0	0.93	1.16	2.17	1.15	-41	-48	1	6	0
05061	1.14	0.86	1.23	2.29	0.8	-5	-28	0	23	-1
05063	1.17	1.05	1.6	3.91	0.76	-18	-44	3	23	1
05065	0.97	0.97	1.66	0.89	0.0	-27	-28	1	1	0
05067	0.98	0.93	1.03	1.75	2.36	-18	-23	1	3	0
05069	1.05	0.85	1.16	1.25	0.99	-38	-103	62	2	1
05071	1.08	1.0	1.31	1.43	1.0	12	-15	2	23	1
05073	0.93	0.84	0.99	2.52	0.0	-20	-15	-6	0	0
05075	1.0	0.99	1.44	0.79	1.05	-14	-17	2	0	0
05077	1.09	0.97	1.15	0.92	1.33	-6	-7	1	0	0
05079	1.04	0.97	1.13	2.03	0.0	-11	-12	-1	2	0
05081	0.92	0.88	0.9	1.55	0.38	-25	-24	-4	4	0
05083	1.07	1.04	1.6	1.35	1.17	-35	-42	2	3	2
05085	0.98	0.94	1.18	1.74	1.09	-62	-91	9	18	1
05087	1.06	0.92	1.92	3.11	0.8	-22	-36	1	12	0
05089	0.93	0.91	1.67	1.23	0.68	-51	-52	1	1	-1
05091	1.04	0.95	1.14	2.26	0.67	3	-19	12	9	1
05093	1.21	1.09	1.3	2.06	1.4	37	-18	44	11	1
05095	1.21	0.99	1.42	1.98	1.92	-12	-16	2	1	0
05097	1.1	1.02	2.4	1.82	0.83	-14	-21	1	6	0
05099	1.02	1.08	0.88	1.14	1.15	-11	-9	-4	2	0
05101	0.94	0.94	0.0	1.27	0.0	-19	-20	0	1	0
05103	1.15	1.04	1.26	1.91	0.7	-38	-33	-7	3	0
05105	0.97	0.96	1.31	0.94	0.0	-25	-24	0	-1	0
05107	1.37	1.22	1.46	1.3	0.46	19	-16	36	1	-2
05109	0.82	0.73	1.02	1.75	0.0	-21	-27	0	7	0
05111	1.14	1.06	1.76	1.88	1.58	-8	-22	9	5	0
05113	1.16	1.06	1.95	2.06	0.71	-16	-31	2	12	0
05115	0.99	0.92	1.35	1.77	0.81	-12	-51	10	29	0
05117	0.87	0.86	0.97	0.61	0.0	-17	-16	0	-1	0
05119	1.09	0.94	1.1	2.45	1.65	151	-288	207	180	53
05121	1.04	1.02	1.76	1.25	2.57	-22	-26	2	2	0
05123	1.25	1.07	1.37	1.6	0.98	13	-16	28	2	-1
05125	0.91	0.84	1.21	2.24	1.47	-153	-206	20	31	2
05127	0.97	0.9	1.33	1.4	0.77	-22	-25	0	3	-1
05129	0.94	0.93	1.58	1.02	0.0	-17	-17	0	0	0
05131	1.19	0.97	1.44	2.2	1.31	83	-138	30	175	16
05133	1.5	0.98	1.26	2.38	0.55	59	-15	1	74	-1
05135	1.03	1.01	1.6	1.64	0.0	-29	-31	2	1	0
05137	1.0	0.98	1.62	1.31	2.0	-29	-31	1	0	1
05139	1.05	0.95	1.1	2.66	0.61	-48	-56	-2	12	-3
05141	1.03	1.02	2.42	1.36	0.18	-28	-30	2	0	-1
05143	1.1	0.87	1.17	2.28	1.14	398	-43	53	356	32
05145	0.98	0.92	1.12	1.87	2.47	-31	-66	7	23	4
05147	1.01	0.93	1.16	1.4	0.0	-14	-14	-1	0	0
05149	1.31	0.99	2.04	2.27	1.21	29	-30	6	51	2
06001	0.93	0.74	0.92	1.35	0.85	-1478	-2039	-266	1319	-492
06003	0.93	0.87	0.0	1.07	0.0	-2	-2	0	-1	0
06005	0.9	0.81	1.49	1.41	1.01	-141	-144	1	2	0
06007	0.85	0.74	1.26	1.19	1.02	-204	-372	19	123	26
06009	0.85	0.81	0.8	1.04	0.95	-183	-177	-1	-4	-1
06011	1.46	0.94	1.67	1.8	0.86	50	-23	0	73	0
06013	0.98	0.79	0.98	1.4	0.87	-2096	-2532	-148	921	-337
06015	1.09	0.97	1.3	1.41	1.12	-44	-59	1	13	1
06017	0.96	0.84	1.07	1.57	0.96	-714	-769	-1	81	-24
06019	1.3	0.88	1.35	1.59	1.17	2221	-764	191	2535	259
06021	1.25	1.07	1.75	1.49	0.94	21	-36	2	56	-1
06023	0.87	0.76	1.32	1.27	1.06	-117	-224	13	84	10
06025	1.54	1.04	1.53	1.63	1.09	519	-47	14	548	4
06027	1.15	0.87	2.87	1.58	1.34	-38	-61	1	23	-1
06029	1.39	0.99	1.53	1.71	1.08	1973	-649	194	2431	-2
06031	1.45	1.1	1.8	1.68	1.22	477	1	42	429	6
06033	0.98	0.84	1.55	1.37	0.89	-150	-181	1	32	-3
06035	0.97	0.9	1.67	1.24	1.02	-51	-60	3	6	0
06037	0.99	0.68	0.87	1.26	0.73	407	-10066	-1574	15804	-3757
06039	1.16	0.69	0.49	1.62	0.87	228	-255	-24	515	-8
06041	1.0	0.87	1.08	1.58	0.86	-778	-887	-2	174	-63
06043	0.82	0.84	0.87	0.77	0.64	-77	-68	-1	-6	-2
06045	1.12	0.85	2.27	1.68	0.98	-67	-193	6	125	-5
06047	1.34	0.91	1.39	1.6	1.28	612	-220	29	731	71
06049	0.96	0.92	1.4	1.09	0.98	-26	-27	1	0	0
06051	1.02	0.65	1.03	1.87	0.52	-20	-46	1	25	-1
06053	1.37	0.78	1.31	1.77	0.87	1044	-453	17	1541	-61
06055	1.03	0.66	1.09	1.66	0.85	-175	-385	-1	230	-18
06057	0.87	0.79	1.41	1.35	0.94	-363	-375	1	15	-5
06059	0.99	0.71	1.0	1.41	0.81	-1849	-5736	-29	4773	-857
06061	0.97	0.85	1.13	1.56	0.99	-736	-912	9	182	-14
06063	0.89	0.85	1.64	1.05	0.87	-70	-73	1	2	0
06065	1.15	0.81	1.1	1.49	0.89	1544	-2957	35	4559	-94
06067	1.05	0.84	1.15	1.5	1.02	-12	-1958	236	1490	220
06069	1.17	0.69	1.08	1.54	0.75	-3	-127	0	134	-11
06071	1.15	0.85	1.13	1.38	0.91	1774	-2180	129	3977	-153
06073	1.04	0.8	1.24	1.41	0.89	380	-3943	357	4306	-340
06075	0.62	0.51	0.74	1.0	0.63	-1103	-481	-65	241	-797
06077	1.23	0.86	1.23	1.66	1.09	711	-923	95	1426	113
06079	0.85	0.68	1.02	1.4	0.7	-469	-660	3	208	-20
06081	1.01	0.88	1.1	1.34	0.88	-935	-1204	-11	583	-303
06083	1.12	0.62	1.12	1.76	0.77	315	-756	17	1078	-24
06085	1.04	0.8	1.11	1.44	0.97	-126	-2506	77	2218	85
06087	0.98	0.59	1.02	1.79	0.7	-183	-713	11	539	-20
06089	0.98	0.9	1.79	1.34	1.14	-349	-406	13	43	0
06091	0.78	0.7	0.0	1.22	0.8	-17	-18	0	1	0
06093	1.13	0.97	1.81	1.76	0.96	-96	-124	2	24	1
06095	1.03	0.8	1.02	1.51	0.93	-425	-661	-75	431	-121
06097	0.97	0.69	1.24	1.64	0.91	-871	-1543	19	687	-34
06099	1.18	0.86	1.21	1.58	0.96	497	-688	27	1160	-3
06101	1.2	0.98	1.27	1.61	1.09	73	-100	5	154	13
06103	1.11	0.91	1.89	1.61	1.0	-65	-140	3	73	-1
06105	0.97	0.92	0.4	1.34	0.81	-46	-45	0	1	-2
06107	1.47	0.96	1.6	1.76	1.2	1452	-320	49	1697	25
06109	0.91	0.81	1.38	1.39	1.6	-144	-162	1	12	5
06111	1.14	0.77	1.24	1.6	0.93	-420	-1884	2	1594	-132
06113	0.81	0.64	0.74	1.29	0.57	-32	-296	7	235	22
06115	1.29	1.09	1.62	1.74	1.24	159	-5	16	125	23
08001	1.22	0.98	1.46	1.58	1.18	953	-192	82	1008	56
08003	1.16	0.89	1.42	1.47	0.71	21	-5	3	23	0
08005	1.05	0.79	1.33	1.77	1.05	-336	-1233	148	730	19
08007	0.89	0.8	1.22	1.19	0.55	-45	-45	0	0	0
08009	1.04	1.02	0.0	1.12	0.0	-9	-10	0	0	0
08011	1.26	1.06	2.9	1.61	0.0	-2	-6	0	4	0
08013	0.8	0.65	0.97	1.48	1.14	-617	-883	10	226	30
08014	0.94	0.83	1.55	1.4	1.47	-108	-150	3	29	9
08015	0.89	0.88	0.92	0.99	0.44	-64	-61	0	-3	0
08017	1.26	1.32	0.0	1.03	0.0	-4	-5	0	0	0
08019	0.79	0.74	2.18	0.99	1.81	-59	-59	0	-1	0
08021	1.24	1.38	1.6	1.12	2.88	-5	4	0	-9	0
08023	0.95	0.4	3.0	1.21	0.63	-6	-4	0	-1	-1
08025	1.08	0.86	0.0	1.65	0.0	-9	-11	0	3	0
08027	0.73	0.73	0.0	0.8	0.0	-25	-24	0	-1	0
08029	1.15	1.02	2.86	1.69	1.91	-42	-67	2	21	1
08031	1.08	0.69	1.23	1.74	0.96	1623	-183	141	1543	123
08033	1.14	1.11	3.0	1.47	0.0	-2	-3	0	0	0
08035	1.06	1.01	1.39	1.33	1.27	-465	-571	15	58	33
08037	1.04	0.73	0.94	1.8	0.91	43	-89	3	129	1
08039	0.75	0.7	0.99	1.11	2.34	-172	-170	0	-4	1
08041	1.06	0.89	1.49	1.64	1.12	-491	-1110	168	433	19
08043	0.97	0.93	1.05	1.26	1.17	-121	-126	2	1	2
08045	1.28	0.9	2.31	2.25	1.72	51	-123	9	162	3
08047	1.04	1.02	0.92	1.17	1.53	-18	-19	0	1	1
08049	0.84	0.77	1.01	1.76	0.57	-39	-48	1	7	0
08051	0.65	0.59	0.71	1.36	0.6	-15	-24	1	8	0
08053	1.29	1.36	0.0	0.0	0.0	0	0	0	0	0
08055	0.98	0.81	0.69	1.15	2.12	-26	-23	0	-2	0
08057	0.65	0.59	6.0	0.85	0.0	-6	-6	0	0	0
08059	0.88	0.77	1.33	1.25	1.13	-1682	-1929	28	210	9
08061	0.99	0.94	0.0	1.11	6.0	-5	-5	0	0	0
08063	1.36	1.3	0.0	1.61	0.0	-5	-13	0	7	0
08065	0.99	0.73	1.26	1.31	0.25	12	-7	0	18	0
08067	0.81	0.72	1.62	1.15	0.84	-111	-136	2	21	1
08069	0.83	0.73	1.17	1.52	1.06	-401	-613	21	180	11
08071	1.06	0.79	1.79	1.37	1.72	-19	-31	2	10	-1
08073	1.23	1.09	2.47	2.13	0.55	-6	-10	1	3	0
08075	1.04	0.9	1.8	1.75	0.49	-29	-42	2	10	0
08077	1.1	0.98	1.99	1.75	1.36	-42	-186	16	119	9
08079	0.35	0.34	0.0	0.6	0.0	-5	-5	0	0	0
08081	1.16	1.01	1.12	1.76	3.76	-10	-27	1	14	2
08083	1.1	0.88	2.09	1.63	1.82	-35	-61	2	23	0
08085	1.26	0.98	2.45	2.24	1.47	-15	-79	4	59	2
08087	1.3	0.92	1.74	1.91	1.21	23	-49	4	68	0
08089	1.27	0.97	1.93	1.64	0.44	1	-23	1	24	-1
08091	0.78	0.7	0.0	1.54	0.0	-18	-19	0	2	0
08093	0.8	0.8	1.21	0.79	0.64	-103	-99	0	-4	0
08095	1.2	1.06	1.5	1.45	2.0	-3	-7	0	4	0
08097	0.76	0.67	0.47	1.57	1.03	-49	-57	0	8	0
08099	1.34	0.98	5.75	1.78	1.44	11	-15	2	24	1
08101	1.04	0.79	1.52	1.35	1.02	-82	-246	19	144	2
08103	1.21	1.15	2.82	1.43	6.86	-3	-8	1	3	1
08105	1.24	0.89	2.59	1.65	1.71	-12	-23	1	9	0
08107	0.73	0.66	1.2	1.8	0.54	-60	-72	1	10	1
08109	0.87	0.76	0.55	0.94	2.4	-19	-18	0	-1	0
08111	0.97	0.87	0.0	1.8	0.0	0	0	0	0	0
08113	0.73	0.66	0.0	1.46	0.38	-19	-21	0	3	-1
08115	1.19	1.17	0.0	1.4	0.0	-5	-7	0	2	0
08117	0.88	0.69	0.7	1.89	1.12	21	-25	1	44	1
08119	0.89	0.87	1.11	1.0	1.03	-132	-125	0	-7	-1
08121	0.92	0.87	0.0	1.26	3.0	-15	-16	0	1	0
08123	1.12	0.88	1.5	1.75	1.04	334	-175	24	474	11
08125	1.58	1.34	1.85	2.22	0.0	13	-10	0	22	0
09001	0.98	0.86	1.05	1.31	1.09	-2088	-2472	-45	393	36
09003	0.89	0.75	1.02	1.28	1.02	-1994	-2419	-11	373	63
09005	0.81	0.76	1.48	1.25	1.06	-802	-816	9	12	-7
09007	0.79	0.75	0.93	1.12	1.1	-616	-633	-8	11	14
09009	0.87	0.72	1.01	1.34	0.95	-1713	-2275	48	452	63
09011	0.85	0.77	1.0	1.28	0.98	-731	-831	18	68	14
09013	0.68	0.65	0.82	0.89	0.81	-559	-581	8	4	10
09015	0.82	0.75	0.99	1.44	1.08	-329	-385	7	45	4
10001	0.99	0.92	1.06	1.6	1.11	-104	-191	45	44	-3
10003	0.94	0.81	0.98	1.64	1.11	-696	-1004	-54	307	55
10005	1.16	0.89	1.32	3.6	1.41	-185	-407	8	211	2
11001	0.72	0.51	0.88	0.84	0.66	-465	-25	-540	44	56
12001	0.67	0.58	0.94	0.61	0.89	-85	-210	58	20	48
12003	1.14	1.12	1.2	1.54	1.47	0	-6	3	3	-1
12005	1.02	0.97	1.11	1.56	1.13	-181	-236	31	31	-6
12007	1.1	1.05	1.17	1.14	3.66	-7	-19	5	2	4
12009	0.88	0.8	1.11	1.14	1.0	-1758	-1781	15	19	-10
12011	0.92	0.71	1.14	0.97	0.97	-3507	-3626	532	-341	-72
12013	1.15	1.06	1.26	2.05	3.65	8	-2	4	4	2
12015	0.88	0.83	1.1	1.33	0.76	-448	-443	-5	9	-9
12017	0.88	0.84	1.18	1.13	0.84	-384	-384	5	1	-6
12019	0.96	0.91	1.1	1.08	1.14	-414	-426	4	7	2
12021	1.3	0.78	1.51	2.2	1.51	-43	-740	60	628	8
12023	1.03	0.98	1.17	1.51	0.75	-61	-72	3	7	1
12027	1.42	1.03	1.27	2.15	0.65	67	-23	3	87	0
12029	1.18	1.13	1.4	2.43	0.77	-3	-9	3	4	0
12031	0.99	0.88	1.11	1.19	1.13	-320	-934	355	170	90
12033	1.01	0.92	1.23	1.13	1.05	-178	-309	94	31	5
12035	0.94	0.88	1.14	1.15	0.88	-151	-170	17	3	-2
12037	1.02	0.92	1.28	3.17	1.52	-19	-19	-3	2	1
12039	1.07	0.73	1.07	2.13	4.66	-10	-63	12	36	6
12041	1.11	1.01	1.59	2.85	1.33	-16	-22	0	6	0
12043	0.82	0.65	1.04	1.17	0.0	-14	-20	2	4	-1
12045	0.9	0.92	0.72	1.02	0.39	-35	-27	-7	0	0
12047	1.34	1.1	1.22	3.73	0.86	10	-6	0	16	0
12049	1.69	1.09	1.67	2.29	1.73	109	-14	6	115	2
12051	1.63	1.16	1.49	2.02	1.76	149	-15	20	140	4
12053	0.92	0.87	1.19	1.04	0.96	-322	-343	23	-2	0
12055	1.19	0.96	1.3	1.8	1.37	-47	-139	12	77	2
12057	0.97	0.77	1.14	1.3	1.01	-755	-2023	410	805	53
12059	1.07	1.04	1.7	1.17	0.85	-13	-14	2	0	0
12061	1.07	0.85	1.46	1.89	1.47	-213	-339	33	88	5
12063	1.02	1.0	1.0	1.45	0.98	-45	-44	-6	3	2
12065	1.07	0.93	1.24	2.24	0.45	-36	-30	-8	2	0
12067	1.28	1.11	1.44	2.26	0.0	8	-2	1	9	0
12069	1.06	0.92	1.24	1.67	0.88	-262	-468	57	157	-7
12071	1.08	0.81	1.29	1.83	1.06	-498	-1279	130	641	10
12073	0.68	0.62	0.73	0.55	1.47	-141	-308	103	1	63
12075	1.02	0.98	0.96	1.61	0.69	-75	-76	-7	8	0
12077	1.19	1.05	1.57	2.29	12.0	4	-2	2	3	0
12079	1.18	1.04	1.26	2.35	0.39	2	-13	8	7	-1
12081	1.13	0.8	1.62	2.21	1.07	-227	-752	123	399	3
12083	1.02	0.88	1.32	1.51	1.18	-399	-603	92	108	4
12085	1.02	0.74	1.47	2.37	0.97	-407	-546	12	129	-3
12086	0.95	0.73	1.05	0.98	0.79	-2910	-813	282	-2310	-69
12087	0.85	0.66	1.39	1.22	1.21	-263	-272	3	9	-3
12089	0.94	0.92	0.99	1.47	0.9	-150	-151	-8	7	2
12091	1.06	0.99	1.17	1.59	1.07	-134	-203	26	66	-24
12093	1.34	1.03	1.66	2.14	0.58	50	-38	9	80	-1
12095	0.96	0.75	1.34	1.01	0.97	-22	-1383	924	417	20
12097	1.06	0.87	1.64	1.04	1.24	-35	-342	195	96	17
12099	1.01	0.73	1.42	1.3	1.12	-1842	-3110	751	497	19
12101	0.95	0.86	1.24	1.31	1.12	-727	-965	71	150	17
12103	0.83	0.72	1.12	1.23	0.97	-2887	-3116	80	148	1
12105	1.11	0.9	1.34	1.68	1.15	70	-716	193	569	23
12107	1.19	0.98	1.41	2.12	1.3	-44	-123	25	53	1
12109	0.85	0.81	1.12	1.0	0.99	-606	-599	1	-3	-4
12111	1.08	0.84	1.27	1.61	1.05	-233	-529	115	184	-3
12113	0.9	0.89	0.98	0.98	0.82	-405	-389	1	-7	-10
12115	0.89	0.76	1.17	1.66	0.89	-973	-1100	4	137	-14
12117	0.81	0.72	1.09	0.87	0.87	-1166	-1157	64	-53	-20
12119	0.92	0.83	0.92	1.92	0.72	-125	-132	-15	23	0
12121	1.16	1.02	1.18	2.34	1.29	-24	-53	-1	31	0
12123	1.11	1.05	1.37	1.19	1.15	-6	-14	6	1	0
12125	1.25	1.2	1.45	1.87	0.22	6	0	4	2	0
12127	0.88	0.78	1.14	1.16	0.98	-1084	-1246	80	89	-7
12129	0.84	0.81	1.03	0.78	0.94	-81	-79	-2	-1	1
12131	0.99	0.89	1.25	2.08	1.46	-100	-121	3	17	1
12133	1.06	1.01	1.4	1.17	1.07	-24	-28	0	2	2
13001	1.3	1.06	1.44	4.26	1.5	9	-17	6	18	1
13003	1.46	1.04	1.28	2.65	0.0	32	1	0	31	0
13005	1.23	0.97	1.59	4.89	3.43	19	-3	10	10	2
